Date ,Price ,Open ,High ,Low ,Volume ,Chg% 
18-Jun-18,633.7,642,645.62,631.17,8.21M,-1.08%
19-Jun-18,620.8,631.5,631.7,619.02,7.55M,-2.04%
20-Jun-18,621.58,624.25,626.17,619,5.37M,0.13%
21-Jun-18,623.27,622.98,628.25,618,5.80M,0.27%
22-Jun-18,623.92,621.5,627.75,620.6,4.34M,0.10%
25-Jun-18,636.23,628.58,639.4,627,7.73M,1.97%
26-Jun-18,638.92,634.5,641.95,633.12,4.48M,0.42%
27-Jun-18,635,641.98,646.73,632.8,6.95M,-0.61%
28-Jun-18,644.8,638.15,649,638.12,11.00M,1.54%
29-Jun-18,653.6,649.02,657.5,641.62,9.97M,1.36%
02-Jul-18,667.35,657,670,657,4.83M,2.10%
03-Jul-18,676.88,665.95,678.95,665.88,8.13M,1.43%
04-Jul-18,672.6,676.02,676.33,669.42,5.03M,-0.63%
05-Jul-18,642,673.55,673.62,634.05,17.02M,-4.55%
06-Jul-18,642.12,645.12,650.92,634.5,11.22M,0.02%
09-Jul-18,649.42,648.5,651.5,639.52,6.64M,1.14%
10-Jul-18,650.7,654.25,657.73,647.15,5.97M,0.20%
11-Jul-18,660.23,658.77,671.05,645.67,11.90M,1.46%
12-Jul-18,647.17,663.05,663.55,642.23,13.27M,-1.98%
13-Jul-18,658.7,657.5,665.8,649.17,19.50M,1.78%
16-Jul-18,666.42,658.7,692.2,643.85,35.34M,1.17%
17-Jul-18,663.95,664.85,674.75,656.35,11.16M,-0.37%
18-Jul-18,661.27,669.9,671.7,657,6.92M,-0.40%
19-Jul-18,658.35,661.5,665.95,654.55,5.12M,-0.44%
20-Jul-18,674.05,663,683.58,660.65,11.71M,2.38%
23-Jul-18,677.98,676.08,684,668.12,7.68M,0.58%
24-Jul-18,688.58,687.2,691.2,678,6.17M,1.56%
25-Jul-18,691.88,689.5,696.9,682.73,6.94M,0.48%
26-Jul-18,686.62,689.27,695.2,684.6,7.36M,-0.76%
27-Jul-18,686.73,686.6,694.5,684.15,6.49M,0.02%
30-Jul-18,675.5,685,686.5,674,6.41M,-1.64%
31-Jul-18,682.55,674.27,685,667.77,7.94M,1.04%
01-Aug-18,677.02,681.9,684.23,675.5,4.68M,-0.81%
02-Aug-18,676.83,679.8,683.38,675.08,5.94M,-0.03%
03-Aug-18,682.05,683.1,683.1,678,3.97M,0.77%
06-Aug-18,680.33,683.02,687.5,673.75,6.18M,-0.25%
07-Aug-18,683.98,687,689.98,680.33,7.35M,0.54%
08-Aug-18,681.38,685.9,686.25,676.65,3.99M,-0.38%
09-Aug-18,689.98,686.83,694.73,686.83,6.41M,1.26%
10-Aug-18,692.73,692.9,694.5,686.52,4.78M,0.40%
13-Aug-18,704.38,695,704.92,689.35,9.98M,1.68%
14-Aug-18,704.15,706.98,712.27,702,6.15M,-0.03%
16-Aug-18,714.77,707.48,717.45,705.62,6.63M,1.51%
17-Aug-18,715.17,715.45,718.83,711.5,6.39M,0.06%
20-Aug-18,692.12,694,703.98,686.75,16.10M,-3.22%
21-Aug-18,691.98,695,698,686.88,8.36M,-0.02%
23-Aug-18,698.7,696.5,700.75,692.67,7.72M,0.97%
24-Aug-18,689.15,698.25,700.95,688.05,7.05M,-1.37%
27-Aug-18,707.7,691.5,709.98,690.7,7.01M,2.69%
28-Aug-18,712.35,708.6,719.2,705.75,6.50M,0.66%
29-Aug-18,705.05,716.8,716.8,702.58,5.65M,-1.02%
30-Aug-18,708.1,706.4,710.77,698.08,11.51M,0.43%
31-Aug-18,720.55,712.55,727.15,710.55,10.88M,1.76%
03-Sep-18,717.12,724.5,733.95,715,10.98M,-0.48%
04-Sep-18,737.15,722,748.5,716,15.37M,2.79%
05-Sep-18,729.9,741.95,744.05,725.4,8.66M,-0.98%
06-Sep-18,727.15,732.55,735.5,724.1,5.60M,-0.38%
07-Sep-18,732.8,734.35,735.15,723.8,6.51M,0.78%
10-Sep-18,730.85,737.75,747,729.4,5.63M,-0.27%
11-Sep-18,734.3,735.9,744.75,732,6.96M,0.47%
12-Sep-18,742.9,744.4,746.5,736.25,4.64M,1.17%
14-Sep-18,733.7,741.9,745,729.05,7.90M,-1.24%
17-Sep-18,725.95,735,740,724.6,5.43M,-1.06%
18-Sep-18,719.1,730,730,717,7.73M,-0.94%
19-Sep-18,719.75,727,727,713.2,4.85M,0.09%
21-Sep-18,705.3,713.85,717.4,692,14.35M,-2.01%
24-Sep-18,718.25,706.5,729.95,706.5,8.64M,1.84%
25-Sep-18,726.2,718.25,736,717,9.60M,1.11%
26-Sep-18,717.85,731.2,731.85,712,6.60M,-1.15%
27-Sep-18,724.8,722,730.8,717.45,14.59M,0.97%
28-Sep-18,730.05,721,734.55,715.2,7.49M,0.72%
01-Oct-18,746.65,737.5,754.9,733,8.25M,2.27%
03-Oct-18,728.5,743.8,751.95,726.3,7.79M,-2.43%
04-Oct-18,707.2,728.5,729.75,702.5,6.17M,-2.92%
05-Oct-18,724.6,713,731.5,709.3,8.54M,2.46%
08-Oct-18,714.45,725.05,728.7,709.25,7.26M,-1.40%
09-Oct-18,717.75,717.1,722.4,702.65,6.78M,0.46%
10-Oct-18,700.45,719.9,719.9,695.4,8.87M,-2.41%
11-Oct-18,673.35,685,692.9,663.3,10.99M,-3.87%
12-Oct-18,678.8,676.4,684.05,661.5,8.91M,0.81%
15-Oct-18,698.8,688.6,705,681.5,6.22M,2.95%
16-Oct-18,695.25,710,713.9,689.4,11.59M,-0.51%
17-Oct-18,705.35,710,721.8,701.35,20.36M,1.45%
19-Oct-18,683.55,687,687.7,678,10.42M,-3.09%
22-Oct-18,679.95,688.7,695.05,673.8,6.67M,-0.53%
23-Oct-18,657.6,675.95,682,653.3,9.04M,-3.29%
24-Oct-18,649.8,663,666.5,647.15,7.06M,-1.19%
25-Oct-18,648.75,643,656.35,636.25,8.27M,-0.16%
26-Oct-18,633.6,645.3,648.7,629.9,5.46M,-2.34%
29-Oct-18,644.75,633.7,650.55,631.5,7.14M,1.76%
30-Oct-18,659.6,641.1,663.8,637.45,8.79M,2.30%
31-Oct-18,686.4,663.9,692.95,663.05,11.95M,4.06%
01-Nov-18,666.7,689.7,689.7,659.6,5.86M,-2.87%
02-Nov-18,662.25,665.95,675.8,660.1,6.65M,-0.67%
05-Nov-18,666,663.5,668.6,657,5.80M,0.57%
06-Nov-18,666.45,667.9,675,660.65,6.98M,0.07%
07-Nov-18,675.5,673,677.5,672,758.96K,1.36%
09-Nov-18,659.5,679,679,655.5,9.69M,-2.37%
12-Nov-18,664.2,666,676.4,662.3,7.12M,0.71%
13-Nov-18,665.7,663.5,667.75,656.3,4.14M,0.23%
14-Nov-18,653.2,665.7,665.7,640.5,7.32M,-1.88%
15-Nov-18,656.4,654,666,646.7,5.51M,0.49%
16-Nov-18,650.85,659.9,662.5,644.2,8.58M,-0.85%
19-Nov-18,651.7,659,662,649.25,6.02M,0.13%
20-Nov-18,641.4,651.7,656,640.1,5.38M,-1.58%
21-Nov-18,619.1,640,640.05,612.1,14.36M,-3.48%
22-Nov-18,620.75,622.25,628.15,616.75,6.63M,0.27%
26-Nov-18,621.45,621,628,599.85,15.08M,0.11%
27-Nov-18,638.9,625.5,641,625.3,12.29M,2.81%
28-Nov-18,666.4,640.95,668.7,640,17.72M,4.30%
29-Nov-18,661.05,671,674.9,658.8,13.40M,-0.80%
30-Nov-18,667.45,661,672,660.95,10.45M,0.97%
03-Dec-18,670.35,673.15,679,665.95,8.26M,0.43%
04-Dec-18,685.25,672.55,688.25,671.3,7.83M,2.22%
05-Dec-18,681.4,683,683.65,672.5,5.18M,-0.56%
06-Dec-18,668.5,676.1,685.45,664.55,8.04M,-1.89%
07-Dec-18,682.8,672,685.75,665.6,5.55M,2.14%
10-Dec-18,669.2,669.9,683.8,665.2,5.12M,-1.99%
11-Dec-18,674.5,669.2,681.9,660.6,7.12M,0.79%
12-Dec-18,678.5,677.1,680.65,670.6,6.93M,0.59%
13-Dec-18,697.75,682,700,680,7.52M,2.84%
14-Dec-18,706.05,697.45,713.7,694.4,9.56M,1.19%
17-Dec-18,694.4,711.85,711.85,692.75,4.78M,-1.65%
18-Dec-18,676.6,686.5,686.5,674.55,8.02M,-2.56%
19-Dec-18,664.85,671.55,671.55,661.1,8.30M,-1.74%
20-Dec-18,667.05,660,671.55,656.4,11.71M,0.33%
21-Dec-18,646.2,659.5,659.5,643.45,12.80M,-3.13%
24-Dec-18,649,657,658.8,647.6,8.38M,0.43%
26-Dec-18,644.05,647,647,637.35,6.18M,-0.76%
27-Dec-18,656.8,652.75,663.25,649,15.33M,1.98%
28-Dec-18,656.95,663.35,663.5,653.3,4.74M,0.02%
31-Dec-18,658.95,660,662,655.8,3.37M,0.30%
01-Jan-19,665.05,660.95,666.3,654.15,2.94M,0.93%
02-Jan-19,669.05,666,674,662.05,7.42M,0.60%
03-Jan-19,669.15,672,677,663.1,6.83M,0.01%
04-Jan-19,661.05,671.75,673.9,651,7.89M,-1.21%
07-Jan-19,671.7,665,673.6,661.5,8.05M,1.61%
08-Jan-19,670.05,674.95,677.45,668.55,8.62M,-0.25%
09-Jan-19,676.1,686.2,689.8,664,18.13M,0.90%
10-Jan-19,679.7,681.6,682,672.55,9.57M,0.53%
11-Jan-19,683.5,680.2,685.5,672.5,12.28M,0.56%
14-Jan-19,698.06,703.13,706.32,692.15,19.31M,2.13%
15-Jan-19,722.63,703.33,726.01,703.33,19.67M,3.52%
16-Jan-19,732.77,725.91,733.77,724.52,9.66M,1.40%
17-Jan-19,729.34,731.78,734.96,725.11,6.90M,-0.47%
18-Jan-19,726.95,726.01,732.18,722.33,5.90M,-0.33%
21-Jan-19,740.93,734.16,746.89,729.99,8.13M,1.92%
22-Jan-19,741.28,737.2,744.91,729.99,6.72M,0.05%
23-Jan-19,727.65,738.29,738.54,725.21,7.21M,-1.84%
24-Jan-19,732,728.1,736.1,721,7.43M,0.60%
25-Jan-19,730.35,728,737.9,724.25,5.54M,-0.23%
28-Jan-19,727.95,731,732.6,719,7.94M,-0.33%
29-Jan-19,727.9,725.5,732.85,716.5,6.76M,-0.01%
30-Jan-19,725.9,727.9,734.8,721.1,5.76M,-0.27%
31-Jan-19,749.55,726,751.3,726,13.83M,3.26%
01-Feb-19,757.05,751.35,762.5,744.5,6.28M,1.00%
04-Feb-19,755.9,757,762.5,749.2,3.95M,-0.15%
05-Feb-19,754.85,747,759.95,747,4.69M,-0.14%
06-Feb-19,763.3,755.55,766.95,754.35,5.88M,1.12%
07-Feb-19,764,763.05,769.45,761,3.96M,0.09%
08-Feb-19,760.9,760,772.25,754.9,5.92M,-0.41%
11-Feb-19,762.8,766.9,768.75,759,5.50M,0.25%
12-Feb-19,750.45,760.35,760.35,741,7.31M,-1.62%
13-Feb-19,754.9,750.1,759.7,743.65,5.05M,0.59%
14-Feb-19,740.05,751,753,737.25,4.61M,-1.97%
15-Feb-19,741.95,742.3,746.5,732.6,5.59M,0.26%
18-Feb-19,741.05,742.35,747.65,736,5.35M,-0.12%
19-Feb-19,724.3,739.1,740.55,721.3,9.40M,-2.26%
20-Feb-19,740.7,727,743,726.05,5.21M,2.26%
21-Feb-19,733.45,738,738,727.1,7.20M,-0.98%
22-Feb-19,734.95,732.5,738.2,728,3.75M,0.20%
25-Feb-19,754.9,735.55,758,735.55,6.55M,2.71%
26-Feb-19,742.5,748.6,752.6,740.15,8.32M,-1.64%
27-Feb-19,735.25,745,746.4,732.75,5.94M,-0.98%
28-Feb-19,734.3,738.7,742.4,732.3,8.56M,-0.13%
01-Mar-19,741.9,735.5,743.4,735.5,4.00M,1.04%
05-Mar-19,732.5,740.5,742.5,730.25,4.83M,-1.27%
06-Mar-19,732.5,736.1,736.1,727,6.08M,0.00%
07-Mar-19,722.95,734,734.5,720.55,5.95M,-1.30%
08-Mar-19,712.35,722.95,722.95,710.65,7.19M,-1.47%
11-Mar-19,711.25,713.3,718.5,709.4,9.93M,-0.15%
12-Mar-19,706.95,709,714.95,705.6,12.00M,-0.60%
13-Mar-19,708.45,710,718.6,706.3,11.35M,0.21%
14-Mar-19,708.35,714,714.9,706.2,6.42M,-0.01%
15-Mar-19,718.55,712,723.75,709.6,14.64M,1.44%
18-Mar-19,710.2,721.55,723.7,705.35,8.07M,-1.16%
19-Mar-19,722.25,712.8,726.5,707.4,8.92M,1.70%
20-Mar-19,738.95,727.25,742.3,727.15,13.47M,2.31%
22-Mar-19,743.1,745,746.35,732.3,8.88M,0.56%
25-Mar-19,735.25,742.4,742.4,730.55,7.64M,-1.06%
"Mar 26, 2019",727.75,735.25,735.25,719.1,9.41M,-1.02%
27-Mar-19,729.7,730,732.3,727.15,7.39M,0.27%
28-Mar-19,737.8,730,745,730,9.28M,1.11%
29-Mar-19,743.85,743.9,747.95,740,6.92M,0.82%
01-Apr-19,755.1,742,760,742,6.58M,1.51%
02-Apr-19,759.4,759,765.8,754.6,7.28M,0.57%
03-Apr-19,753.3,756,758.5,746.8,6.90M,-0.80%
04-Apr-19,747.9,751.4,753.8,745.1,7.69M,-0.72%
05-Apr-19,759.3,750.9,760.95,748,6.28M,1.52%
08-Apr-19,767.25,763.05,770,755.4,4.92M,1.05%
09-Apr-19,760.6,770,773,758.2,6.73M,-0.87%
10-Apr-19,752.7,764,766.7,751.3,7.03M,-1.04%
11-Apr-19,742.7,751.75,751.75,740.05,8.20M,-1.33%
12-Apr-19,747.75,743.1,751.55,740.6,7.04M,0.68%
15-Apr-19,727.5,724.7,731.35,712.6,31.57M,-2.71%
16-Apr-19,724.1,727.9,727.9,714.1,12.52M,-0.47%
18-Apr-19,717.05,722.5,722.5,712.75,13.80M,-0.97%
22-Apr-19,721.05,717.05,725.75,715,6.46M,0.56%
23-Apr-19,728.2,723.9,730,718.4,5.52M,0.99%
24-Apr-19,736.45,728.2,737.9,724,8.29M,1.13%
25-Apr-19,728.55,736.45,737.65,727.05,8.01M,-1.07%
26-Apr-19,738,731,739.8,729,6.90M,1.30%
30-Apr-19,751.35,738,753.8,738,9.92M,1.81%
02-May-19,730.8,747,748.4,729.5,6.35M,-2.74%
03-May-19,723.6,722.9,731,718.2,6.35M,-0.99%
06-May-19,718.4,715,721.8,710.65,8.86M,-0.72%
07-May-19,724.55,720.4,727.9,718.7,5.75M,0.86%
08-May-19,719.35,721,726,716.5,6.25M,-0.72%
09-May-19,721.05,719.15,730.3,715.8,7.40M,0.24%
10-May-19,716.85,720.8,726,715,8.35M,-0.58%
13-May-19,719.7,716.55,726.45,712.1,6.81M,0.40%
14-May-19,713.85,716.5,717.75,703.6,10.51M,-0.81%
15-May-19,716.1,714.9,725.2,712.6,6.67M,0.32%
16-May-19,733.1,720,737,719.1,6.47M,2.37%
17-May-19,723.9,733.15,735.8,720.1,8.16M,-1.25%
20-May-19,722.4,719.7,726.4,706,11.21M,-0.21%
21-May-19,709.3,722.65,722.65,707.7,8.65M,-1.81%
22-May-19,709.75,710,718.25,707,5.80M,0.06%
23-May-19,701.05,715,716.7,697.45,7.23M,-1.23%
24-May-19,709.2,703.8,711.75,700.45,7.02M,1.16%
27-May-19,708.1,707.4,713.8,705.5,10.25M,-0.16%
28-May-19,728.1,712,733.45,709.8,23.86M,2.82%
29-May-19,727.8,725.5,733.65,723.65,10.29M,-0.04%
30-May-19,733.55,727,737.25,722.55,15.09M,0.79%
31-May-19,737.75,736.5,742.95,733.2,8.29M,0.57%
03-Jun-19,744.65,729.8,750.9,729,7.74M,0.94%
04-Jun-19,735.3,737.25,739.45,733.15,11.73M,-1.26%
06-Jun-19,735.6,736.5,744.65,733.65,7.56M,0.04%
07-Jun-19,739.1,735.85,743.95,735.85,3.22M,0.48%
10-Jun-19,753.5,740.1,754.1,740.1,4.44M,1.95%
11-Jun-19,754.9,755,759,750.5,5.73M,0.19%
12-Jun-19,753.8,756.95,756.95,745,8.74M,-0.15%
13-Jun-19,742.65,740,747.2,740,4.81M,-1.48%
14-Jun-19,740.45,743.85,745.5,738.25,5.56M,-0.30%
17-Jun-19,740.55,743,744.5,737.8,3.09M,0.01%
18-Jun-19,750.15,740.2,752.45,740.2,6.20M,1.30%
19-Jun-19,751.9,752.5,755.4,748.6,4.60M,0.23%
20-Jun-19,754.9,737.8,756.9,735.9,7.15M,0.40%
21-Jun-19,750.2,755,755,747.15,13.20M,-0.62%
24-Jun-19,745.5,751.9,751.9,742.65,4.76M,-0.63%
25-Jun-19,748.1,744,750.9,737.3,3.68M,0.35%
26-Jun-19,739.2,743,751.45,738,5.45M,-1.19%
27-Jun-19,730.55,742,744.7,728.15,11.12M,-1.17%
28-Jun-19,732,735.5,739.5,728.5,5.92M,0.20%
01-Jul-19,731.3,735,737.5,729.85,3.22M,-0.10%
02-Jul-19,740,734,741.65,730.1,4.84M,1.19%
03-Jul-19,731.3,741,743.2,730,5.96M,-1.18%
04-Jul-19,733.8,729,736.4,728.6,3.27M,0.34%
05-Jul-19,718,735,736.4,713.5,4.93M,-2.15%
08-Jul-19,717.6,716.45,724.95,712.3,7.18M,-0.06%
09-Jul-19,715.5,718,719.85,709.05,5.02M,-0.29%
10-Jul-19,717.25,709,722.7,706.5,7.57M,0.24%
11-Jul-19,721.5,719.45,723.5,709.6,6.25M,0.59%
12-Jul-19,726.75,722.5,730.6,719.6,7.87M,0.73%
15-Jul-19,779.35,763,781.65,754.2,31.06M,7.24%
16-Jul-19,784.85,777,787.8,776,9.92M,0.71%
17-Jul-19,794.15,783.9,795,776.75,6.75M,1.18%
18-Jul-19,792.7,789.05,798.5,786.2,6.53M,-0.18%
19-Jul-19,785.4,788.7,794.5,781.25,6.81M,-0.92%
22-Jul-19,784.4,785.95,792,782.05,7.11M,-0.13%
23-Jul-19,790.05,787,804,785.55,10.78M,0.72%
24-Jul-19,786.3,788,793.75,783.6,5.75M,-0.47%
25-Jul-19,794.5,788.25,800.2,787.65,9.77M,1.04%
26-Jul-19,787,792.3,795,782.2,4.94M,-0.94%
29-Jul-19,791.45,789.5,796.95,786.2,6.24M,0.57%
30-Jul-19,792.7,791.9,797.8,788.55,8.67M,0.16%
31-Jul-19,793.65,790.85,799.8,781.6,7.35M,0.12%
01-Aug-19,768.85,786.45,788.4,764.4,10.07M,-3.12%
02-Aug-19,775.6,765.05,779.9,762.25,10.84M,0.88%
05-Aug-19,776.7,772.6,785.9,768.65,9.98M,0.14%
06-Aug-19,774.45,778.8,783.7,769.8,9.33M,-0.29%
07-Aug-19,776.1,778.9,783.45,772.35,5.13M,0.21%
08-Aug-19,788.75,782.7,792.75,781.25,8.01M,1.63%
09-Aug-19,789.85,792,796.75,784.8,4.36M,0.14%
13-Aug-19,764.75,784.15,786,760.15,7.52M,-3.18%
14-Aug-19,774.8,775.1,778.25,768,5.94M,1.31%
16-Aug-19,774.55,780,780.05,762.5,5.13M,-0.03%
19-Aug-19,777.65,775.6,783,773.35,3.88M,0.40%
20-Aug-19,792.75,785.2,798,783.85,8.44M,1.94%
21-Aug-19,799.45,793,803.75,793,5.93M,0.85%
22-Aug-19,795.7,799.9,801.3,792.35,5.22M,-0.47%
23-Aug-19,802.2,796.45,809.95,795.8,6.90M,0.82%
26-Aug-19,802.55,795.9,806.8,786.9,5.41M,0.04%
27-Aug-19,784.65,791,794.95,781.1,16.06M,-2.23%
28-Aug-19,802.5,787.4,805,786.3,5.88M,2.27%
29-Aug-19,806.95,795.5,809.7,795.5,7.83M,0.55%
30-Aug-19,814.9,810,817.35,802,8.17M,0.99%
03-Sep-19,814.25,815,822.4,812.05,5.65M,-0.08%
04-Sep-19,821.3,810.75,822.45,810.25,6.20M,0.87%
05-Sep-19,834.05,830.1,837.5,826.65,7.93M,1.55%
06-Sep-19,840.15,843.3,847,835.05,6.11M,0.73%
09-Sep-19,829.1,836.8,840.3,827.55,4.38M,-1.32%
11-Sep-19,820.1,822.3,828.55,814.15,7.98M,-1.09%
12-Sep-19,816.4,816.4,819.85,810.85,4.40M,-0.45%
13-Sep-19,829.3,818.1,831.05,817.5,4.83M,1.58%
16-Sep-19,827.7,832.05,837.95,820.55,4.85M,-0.19%
17-Sep-19,831.25,831.5,835,820.55,5.54M,0.43%
18-Sep-19,829.85,829.9,832.95,824,3.20M,-0.17%
19-Sep-19,820.7,824.85,827,815.2,6.60M,-1.10%
20-Sep-19,805,822.9,835,802,22.46M,-1.91%
23-Sep-19,764.35,806.9,806.9,741.9,17.28M,-5.05%
24-Sep-19,794.05,765,798.65,765,13.72M,3.89%
25-Sep-19,792.65,787.7,801,781.65,9.31M,-0.18%
26-Sep-19,782.55,787.75,797,778.1,18.44M,-1.27%
27-Sep-19,782.2,787.05,794.25,780.1,5.09M,-0.04%
30-Sep-19,805.65,785.1,808,784.15,8.18M,3.00%
01-Oct-19,793.55,807,807.55,791.55,5.88M,-1.50%
03-Oct-19,785.6,792.55,797.85,784.15,5.50M,-1.00%
04-Oct-19,793.45,790,797.6,787.05,8.20M,1.00%
07-Oct-19,789.55,794.85,802,786.1,3.68M,-0.49%
09-Oct-19,783.65,795.45,795.9,778.8,6.34M,-0.75%
10-Oct-19,783.05,785.4,794.7,776.6,10.40M,-0.08%
11-Oct-19,814.8,781.5,823.8,776.6,20.64M,4.05%
14-Oct-19,786.1,786.75,797,780,15.15M,-3.52%
15-Oct-19,768.3,773.1,775.95,765,13.76M,-2.26%
16-Oct-19,771.45,765.25,775.95,761.55,10.77M,0.41%
17-Oct-19,769.5,767,770.55,765.1,9.86M,-0.25%
